-0.11	-0.06	-0.23	6.46	43.25	40.70
-0.04	-0.86	-0.11	6.31	44.26	41.11
-0.02	-0.79	-0.15	6.04	45.76	41.99
0.02	-0.55	-0.03	5.81	46.83	42.88
-0.41	0.56	-0.17	5.72	47.27	43.32
-0.68	0.70	-0.47	5.11	49.36	45.50
-0.88	0.43	-0.38	4.57	51.00	47.09
-1.03	0.61	-0.29	3.59	53.38	49.14
-1.18	1.13	-0.64	2.44	55.75	51.12
-1.14	0.62	-0.11	1.67	57.33	52.45
-1.42	1.20	-0.18	0.19	59.73	54.21
-1.10	1.57	-0.04	-0.69	61.39	55.53
-1.14	1.85	0.34	-1.36	63.54	57.69
-1.09	2.24	0.51	-1.70	65.98	60.66
-0.93	2.21	0.73	-1.73	67.27	62.41
-0.82	1.93	0.76	-1.77	68.46	64.03
-0.77	2.05	0.91	-1.98	69.68	65.73
0.09	2.60	1.81	-2.43	70.09	66.22
0.12	2.96	2.54	-4.51	70.56	66.19
-0.48	3.56	3.03	-6.77	70.81	65.74
-0.97	4.00	3.52	-8.58	70.98	65.51
-1.28	4.11	3.55	-9.79	71.02	65.39
-1.13	3.72	3.55	-10.50	70.92	65.22
-0.75	3.29	3.81	-11.30	70.48	64.66
-0.36	2.89	3.84	-12.02	69.76	63.89
0.01	2.18	3.45	-12.65	68.90	63.12
0.29	1.89	3.12	-13.50	67.37	62.02
0.63	1.97	2.92	-14.25	65.87	60.96
0.88	1.79	2.77	-14.64	65.07	60.40
0.88	1.72	2.15	-15.36	63.39	59.30
1.24	1.60	1.91	-15.50	62.26	58.59
1.17	1.51	1.70	-15.87	60.62	57.39
0.95	1.07	1.61	-16.03	59.74	56.76
1.14	1.24	1.62	-16.33	58.35	55.77
0.50	1.12	0.79	-16.67	56.60	54.55
0.60	0.65	0.65	-17.00	54.82	53.35
0.45	1.15	0.53	-17.45	52.97	52.27
0.31	1.11	0.46	-17.86	50.80	51.49
0.08	1.07	-0.06	-18.05	48.68	51.11
-0.07	0.82	-0.36	-17.92	46.84	50.82
-0.16	0.44	-0.37	-17.60	45.10	50.44
-0.34	0.12	-0.55	-17.06	42.77	49.73
-0.44	-0.05	-0.69	-16.68	41.34	49.30
-0.60	-0.41	-0.87	-16.25	39.90	48.94
-0.82	-0.62	-1.20	-15.60	38.06	48.66
-1.05	-0.93	-1.24	-14.57	35.86	48.53
-1.41	-1.24	-1.24	-13.89	34.64	48.50
-1.83	-1.65	-1.54	-13.16	33.50	48.48
-2.23	-1.65	-1.71	-12.15	32.12	48.49
-2.45	-2.04	-2.18	-11.64	31.55	48.54
-2.43	-2.07	-2.60	-11.16	31.05	48.65
-1.77	-2.39	-3.06	-10.52	30.44	48.99
-1.05	-2.43	-2.03	-9.68	29.85	50.01
-0.56	-2.33	-2.11	-9.03	29.63	51.44
-0.38	-2.71	-2.98	-8.20	29.61	52.92
-0.17	-3.14	-3.28	-6.73	29.84	54.55
0.28	-3.03	-3.34	-5.79	30.07	55.45
0.73	-2.29	-2.21	-4.91	30.45	56.43
0.82	-1.25	-0.88	-3.77	31.25	58.00
0.11	-1.08	-1.43	-1.80	32.78	59.87
-0.42	-1.50	-1.73	-0.25	33.87	60.59
-0.26	-1.02	-1.19	1.43	35.00	61.01
-0.14	-0.65	-0.37	3.31	36.36	61.39
-0.34	-0.39	-0.10	4.58	37.56	61.85
-0.79	-0.46	-0.29	5.62	38.78	62.53
-1.23	-0.29	-0.57	6.85	40.31	63.55
-1.33	0.09	-0.52	8.16	42.08	64.90
-1.17	0.32	-0.57	9.03	43.53	66.10
-0.94	0.49	-0.54	9.74	44.96	67.34
-0.62	0.70	-0.79	10.41	46.45	68.66
-0.52	0.84	-0.71	11.30	48.07	70.07
-0.48	1.03	-0.73	11.57	48.47	70.41
-0.35	0.91	-0.32	12.33	49.44	71.15
-0.24	0.49	-0.16	13.32	50.44	71.71
-0.37	0.15	-0.09	15.16	51.95	72.17
-0.30	0.04	0.14	16.40	52.87	72.27
-0.17	0.00	0.39	17.78	53.90	72.28
-0.28	0.16	0.36	19.31	55.22	72.35
-0.23	0.85	0.39	20.57	56.44	72.71
-0.43	1.27	0.62	21.46	57.30	73.12
-0.55	1.38	0.75	22.67	58.48	73.69
-0.73	1.49	0.79	23.57	59.32	74.07
-0.73	1.52	0.85	24.72	60.30	74.40
-0.62	1.80	0.95	25.01	60.51	74.46
-0.37	1.51	1.31	25.66	60.96	74.49
-0.35	1.37	1.47	26.65	61.55	74.26
-0.38	1.42	1.43	26.87	61.64	74.21
-0.32	1.37	1.43	27.39	61.83	74.08
-0.08	1.39	1.46	27.87	61.97	73.93
0.14	1.48	1.46	28.43	62.05	73.66
0.14	1.48	1.44	28.95	62.04	73.19
0.06	1.32	1.05	29.20	62.00	72.94
0.02	1.30	0.84	29.66	61.88	72.60
0.11	1.11	0.54	30.06	61.70	72.44
0.13	0.97	0.59	30.48	61.43	72.24
-0.17	0.99	0.54	30.68	61.20	71.99
-0.69	1.27	0.28	31.03	60.84	71.66
-1.09	0.73	0.19	31.44	60.57	71.58
-1.18	0.89	-0.28	31.75	60.40	71.57
-1.27	0.90	-0.48	32.15	60.18	71.60
-0.83	0.72	-0.47	32.31	60.03	71.54
-0.55	0.33	-0.70	32.53	59.78	71.39
-0.20	0.10	-0.87	32.96	59.40	71.18
0.19	-0.16	-1.07	33.35	59.06	71.01
-0.16	-0.45	-1.09	33.90	58.61	70.75
0.61	-0.67	-1.13	34.33	58.16	70.36
0.53	-0.96	-1.24	34.70	57.81	70.03
-0.11	-1.00	-1.34	35.13	57.35	69.57
