1.84	0.16	-0.50	63.77	34.77	81.98
2.12	0.24	-0.76	63.85	33.99	81.81
2.18	-0.37	-1.11	64.13	31.71	81.39
2.22	-0.48	-1.52	64.60	28.81	80.82
2.09	-0.60	-1.75	64.96	26.69	80.30
1.88	-1.13	-2.05	65.40	24.37	79.56
1.52	-1.24	-1.85	65.92	22.20	78.63
1.00	-1.02	-1.71	66.61	19.81	77.35
0.49	-1.13	-1.37	67.50	17.60	75.98
-0.25	-0.73	-1.23	68.45	15.87	74.77
-0.91	-0.73	-1.18	69.69	14.20	73.64
-1.62	0.02	-0.70	71.29	12.52	72.77
-2.21	0.67	-0.23	73.12	10.74	72.05
-2.87	1.41	0.46	74.53	9.20	71.24
-2.35	0.84	1.64	76.69	6.10	68.71
-2.52	0.74	2.53	77.60	4.05	66.75
-2.98	-0.21	2.79	78.26	1.87	64.67
-1.66	-0.55	3.79	78.77	-1.36	61.96
-0.68	-1.36	4.52	78.67	-5.32	59.52
-0.86	-1.66	3.66	78.32	-8.50	58.27
-1.25	-1.53	2.52	77.76	-12.63	57.42
-1.44	-2.14	2.15	77.22	-16.39	56.56
-1.49	-3.19	1.89	76.30	-19.79	55.27
-1.11	-3.66	2.63	75.40	-21.78	54.56
-1.55	-3.30	2.25	73.09	-25.08	54.45
-1.96	-2.22	1.04	71.50	-26.77	55.04
-2.19	-2.33	0.61	68.92	-28.95	56.09
-1.88	-2.40	0.71	67.46	-29.93	56.61
-1.71	-1.82	0.67	64.04	-31.75	57.77
-1.65	-1.97	0.36	61.62	-32.73	58.67
-1.92	-1.64	0.13	58.95	-33.50	59.88
-2.66	-1.45	-0.72	55.81	-34.07	61.66
-2.95	-0.24	-1.06	52.56	-34.32	63.84
-2.93	-0.29	-1.40	49.38	-34.38	66.06
-2.68	-0.68	-1.59	46.74	-34.26	67.99
-2.13	-0.96	-1.46	43.52	-33.99	70.44
-1.96	-0.82	-1.96	39.87	-33.45	73.67
-2.31	0.56	-1.71	36.92	-32.73	76.47
-2.45	0.01	-1.56	34.76	-31.92	78.38
-2.54	-0.42	-1.72	32.77	-30.72	80.14
-2.37	-0.61	-1.73	31.43	-29.64	81.44
-2.29	-0.12	-1.75	30.20	-28.56	82.71
-2.52	0.06	-1.76	29.24	-27.73	83.52
-2.51	0.12	-1.20	28.27	-26.88	83.70
-2.67	-0.23	-1.12	27.63	-26.23	83.43
-2.48	-0.29	-1.01	27.17	-25.61	83.26
-2.14	0.05	-1.25	26.83	-25.04	83.33
-1.47	0.51	-1.54	26.56	-24.43	83.73
-0.89	1.00	-1.61	26.34	-23.66	84.72
-0.79	0.86	-1.85	26.31	-23.15	85.58
-0.72	0.85	-2.07	26.43	-22.69	86.31
-0.75	0.87	-2.66	26.76	-22.21	86.93
-0.32	0.72	-2.54	27.11	-21.87	87.27
-0.31	0.64	-2.45	27.61	-21.47	87.52
-0.64	0.24	-2.64	28.23	-21.22	87.55
-0.90	-0.54	-3.25	29.31	-20.98	87.49
-0.80	-0.93	-3.61	30.56	-20.80	87.49
-0.82	-1.12	-4.17	31.74	-20.69	87.62
-0.49	-0.51	-3.89	33.56	-20.56	87.92
-0.01	-0.20	-2.64	35.28	-20.49	87.93
0.30	-0.72	-2.48	38.48	-20.46	87.06
0.70	-1.09	-2.98	42.42	-20.41	85.43
1.09	0.08	-2.62	46.78	-20.34	83.73
1.48	1.45	-1.67	49.45	-20.30	82.94
1.09	2.50	-1.33	53.30	-20.17	81.84
0.46	2.65	-0.86	56.62	-19.99	80.69
-0.21	2.11	-0.86	61.19	-19.75	78.76
-0.50	2.12	-0.59	64.44	-19.62	77.44
-1.11	3.20	-0.10	67.44	-19.59	76.48
-1.43	3.43	0.24	74.58	-19.78	75.05
-1.55	2.55	0.46	77.98	-20.04	74.43
-1.63	2.01	0.77	82.06	-20.50	73.54
-1.47	2.07	0.97	85.14	-20.98	72.93
