-1.76	0.13	0.85	123.42	-25.13	104.37
-1.93	-0.03	0.91	122.72	-25.08	105.55
-2.42	0.23	0.96	122.07	-24.96	106.42
-2.98	0.88	1.24	121.11	-24.72	107.57
-3.62	1.16	1.53	119.76	-24.34	108.69
-4.73	1.18	1.60	118.58	-23.94	109.20
-5.15	1.75	1.25	116.74	-23.18	109.51
-5.95	2.02	1.12	114.75	-22.26	109.58
-6.36	1.92	0.99	112.89	-21.35	109.47
-6.88	1.26	0.87	111.36	-20.59	109.33
-6.89	0.27	0.64	108.68	-19.30	109.14
-6.52	0.05	0.20	106.03	-18.10	109.14
-6.21	2.09	-1.77	101.85	-16.39	109.64
-6.29	3.46	-3.75	95.51	-13.93	110.78
-5.08	2.52	-5.13	88.82	-11.44	111.14
-4.69	1.31	-5.93	80.96	-8.61	109.56
-1.65	-1.43	-4.98	73.36	-5.93	106.64
-0.83	-3.15	-3.94	63.08	-2.49	102.08
1.51	-3.59	0.53	51.77	0.50	96.46
-1.35	-1.75	-1.95	41.80	2.05	92.03
-1.95	-0.21	-4.71	32.45	2.52	88.62
-1.62	0.87	-6.04	26.65	2.27	87.23
-0.66	1.48	-4.01	18.44	1.23	84.39
0.15	2.52	-2.83	13.41	0.31	81.71
-0.86	4.16	-4.25	9.06	-0.37	79.39
-1.25	4.46	-5.84	4.32	-0.68	77.82
-0.85	3.84	-6.12	2.31	-0.61	77.53
0.01	3.79	-5.54	-0.51	-0.20	77.58
0.39	2.98	-5.53	-2.95	0.54	78.32
0.18	2.25	-5.35	-4.02	1.38	79.57
0.51	1.74	-4.72	-4.40	2.32	81.17
0.79	1.82	-4.15	-4.25	3.22	82.98
0.96	1.62	-3.00	-3.78	3.77	84.24
1.44	1.22	-2.14	-3.15	3.97	84.81
1.09	0.95	-1.93	-2.35	4.00	85.06
0.73	0.79	-1.95	-0.89	3.92	85.32
0.48	0.63	-2.01	0.20	3.80	85.48
0.39	0.66	-1.64	1.35	3.65	85.58
0.48	0.68	-1.31	3.00	3.38	85.64
0.38	0.64	-1.11	4.42	3.18	85.74
-0.08	0.59	-1.37	6.10	3.09	86.08
-0.39	0.32	-1.86	7.74	3.10	86.57
-0.36	0.34	-1.89	9.58	3.12	87.17
-0.38	0.33	-1.66	11.70	3.04	87.73
-0.28	-0.05	-1.71	13.82	2.90	88.16
-0.60	0.02	-1.86	15.80	2.82	88.56
-0.80	0.09	-1.78	18.12	2.77	89.17
-0.77	0.43	-1.29	20.92	2.77	90.04
-0.92	0.50	-0.88	23.91	2.78	90.82
-0.82	0.62	-0.72	26.22	2.73	91.15
