-2.04	-0.36	-0.15	110.74	-50.13	-0.03
-2.92	-0.58	-0.22	110.68	-50.06	-0.04
-3.88	-0.96	-0.19	110.18	-49.67	-0.06
-4.96	-1.43	-0.52	109.78	-49.36	-0.07
-5.52	-1.54	-0.54	109.02	-48.77	0.09
-6.57	-1.11	-0.66	108.20	-48.28	0.47
-6.80	-1.21	-0.85	106.26	-47.34	1.61
-7.69	-1.12	-0.86	105.56	-47.02	2.05
-8.67	-1.37	-0.90	103.90	-46.34	3.12
-10.28	-1.99	-1.16	100.91	-45.20	5.21
-12.09	-1.64	-1.46	96.91	-43.68	8.14
-12.32	0.83	-1.00	91.03	-41.21	13.09
-11.00	4.36	-0.98	86.18	-39.28	17.42
-9.64	4.49	-1.21	82.29	-37.77	20.63
-9.20	2.95	-1.37	77.59	-35.82	23.98
-9.37	1.43	-1.69	73.80	-34.14	26.25
-9.60	0.01	-1.92	68.72	-31.64	29.06
-8.99	0.17	-1.73	59.14	-25.93	34.39
-9.19	2.27	-1.55	54.59	-22.84	36.79
-3.77	8.71	0.75	44.88	-14.86	41.22
-1.43	13.85	4.14	34.73	-3.68	42.15
-5.60	12.49	4.36	28.75	4.61	40.08
-6.73	16.88	5.09	23.52	12.00	38.03
-2.80	16.31	4.64	16.08	20.37	35.57
1.25	16.12	3.22	9.09	25.82	33.92
2.10	14.25	2.66	3.85	28.47	33.12
1.16	10.14	0.94	-0.86	30.35	32.25
1.33	7.67	0.55	-4.40	31.98	31.22
1.18	6.74	0.11	-6.70	33.09	30.55
1.43	5.09	0.08	-7.95	33.67	30.45
1.25	4.24	0.14	-9.45	34.20	30.89
1.25	3.71	0.10	-9.98	34.21	31.38
1.21	3.22	-0.07	-10.11	34.19	31.55
1.02	2.73	-0.25	-10.45	34.03	32.15
0.80	2.34	-0.21	-10.69	33.76	32.63
0.55	1.95	-0.13	-10.87	33.51	32.93
0.38	1.65	0.06	-11.11	33.05	33.36
0.19	1.46	0.13	-11.26	32.72	33.65
0.05	1.27	0.11	-11.40	32.17	34.29
-0.14	1.09	0.20	-11.40	31.67	34.96
-0.05	1.30	0.53	-11.26	31.15	35.61
-0.07	1.49	0.75	-10.94	30.51	36.17
-0.14	1.60	0.71	-10.52	29.91	36.57
-0.36	2.24	0.85	-10.05	29.36	36.96
-0.24	2.80	0.84	-9.21	28.51	37.57
-0.17	3.04	0.71	-7.95	27.20	38.29
-0.13	3.05	0.78	-6.96	26.14	38.59
0.43	3.24	0.89	-6.55	25.72	38.64
0.77	3.37	0.81	-4.85	23.85	38.73
0.52	2.86	0.47	-3.46	22.25	38.81
0.87	2.27	-0.11	-2.23	20.77	38.96
1.73	2.83	-0.58	-0.21	18.08	39.45
1.77	1.95	-0.86	1.88	15.21	40.22
1.58	1.62	-1.08	4.03	12.53	40.93
1.03	1.12	-1.72	6.12	10.30	41.78
