-0.64	0.44	0.07	31.69	0.07	-0.39
-0.72	0.53	0.11	31.72	0.08	-0.42
-0.80	0.60	0.02	31.79	0.04	-0.46
-0.81	0.61	-0.01	31.82	0.03	-0.48
-0.88	0.62	0.10	31.92	-0.07	-0.59
-0.96	0.48	0.22	32.10	-0.27	-0.90
-0.95	0.55	0.14	32.36	-0.52	-1.20
-0.98	0.52	0.14	32.69	-0.69	-1.33
-0.89	0.41	-0.12	32.84	-0.76	-1.36
-0.79	0.42	-0.24	33.59	-0.98	-1.44
-0.30	0.16	-0.28	34.05	-1.09	-1.47
-0.03	-0.12	-0.11	35.00	-1.36	-1.59
-0.24	-0.20	0.04	36.06	-1.60	-1.71
-0.21	0.03	0.07	37.28	-1.69	-1.62
-0.55	0.16	-0.35	38.58	-1.69	-1.31
-0.92	0.41	-0.59	40.03	-1.59	-0.88
-0.67	-0.15	-0.97	42.57	-1.39	-0.24
0.05	-0.13	-0.02	44.54	-1.33	0.06
0.29	-0.88	0.02	47.17	-1.43	0.05
0.37	-1.62	0.61	49.57	-1.84	-0.37
-0.90	-0.43	0.03	51.74	-2.29	-0.68
-1.73	0.73	-0.73	53.92	-2.50	-0.23
-1.27	-0.04	0.00	55.68	-2.71	0.29
-0.94	-0.23	-0.11	58.27	-3.52	0.38
-0.86	-0.73	0.09	59.73	-4.10	0.25
0.39	-1.41	-0.35	60.82	-4.53	0.11
0.75	-0.28	-1.07	64.33	-5.63	-0.18
0.08	-0.56	-0.37	68.25	-6.22	-0.35
0.05	-1.07	0.58	70.19	-6.14	-0.53
0.80	-1.05	-0.11	72.13	-6.10	-0.78
1.34	-1.53	0.85	74.58	-6.15	-1.06
0.89	-1.07	-0.27	76.45	-5.91	-1.32
0.46	-1.52	0.53	77.50	-5.51	-1.26
0.61	-1.64	0.56	78.71	-4.95	-1.17
0.46	-1.20	0.25	78.99	-4.87	-1.13
0.47	-1.04	0.02	79.50	-4.78	-0.90
0.64	-1.01	-0.05	79.98	-4.70	-0.42
0.61	-0.82	-0.25	80.19	-4.66	-0.09
0.56	-1.19	-0.13	80.21	-4.66	0.01
0.70	-1.25	-0.05	80.18	-4.71	0.18
0.28	-1.05	-0.05	80.03	-4.74	0.35
0.03	-0.80	0.10	79.82	-4.69	0.57
0.18	-0.69	0.06	79.44	-4.60	0.90
0.57	-1.16	0.26	78.93	-4.69	1.12
0.96	-2.10	0.72	78.20	-4.94	1.24
1.41	-1.46	0.07	77.48	-5.11	1.46
1.27	-1.16	0.14	75.90	-4.94	2.67
0.45	-0.14	-0.42	75.35	-4.76	3.10
-0.59	0.96	-0.88	74.13	-4.27	3.97
-0.57	0.22	-0.69	72.48	-3.79	4.68
-0.04	-1.16	0.50	69.27	-3.62	4.47
0.19	-0.79	0.48	67.47	-3.69	3.77
0.52	-0.11	0.48	65.15	-3.59	3.14
-0.23	0.25	-0.40	63.42	-3.34	3.07
-0.64	0.20	-0.75	61.09	-2.90	2.97
-1.21	0.26	-1.18	60.38	-2.80	2.90
-1.18	0.16	-1.41	58.33	-2.60	2.48
0.40	-0.77	0.50	56.56	-2.61	1.68
-0.06	-0.43	0.15	54.62	-2.76	0.52
0.52	-0.47	-0.41	53.41	-2.73	0.07
-0.27	-0.53	-0.99	51.06	-2.61	-0.51
-0.79	-0.70	-0.84	48.84	-2.47	-1.06
0.02	-0.75	1.05	46.32	-2.09	-1.87
0.18	-0.22	1.36	44.01	-1.63	-2.68
0.37	-0.71	0.25	42.11	-1.34	-3.17
0.41	-0.86	-0.77	38.16	-1.43	-3.92
1.10	-1.23	-0.50	35.16	-1.67	-4.48
1.04	-0.84	1.35	31.69	-1.75	-4.82
0.17	-0.03	0.93	29.74	-1.64	-5.21
-1.04	0.24	0.66	28.94	-1.58	-5.28
-0.84	1.25	-0.27	27.44	-1.44	-5.25
-1.27	0.99	-0.22	25.10	-1.42	-5.10
-0.91	0.93	-0.94	23.53	-1.43	-5.19
-0.16	-0.14	0.33	21.93	-1.67	-5.56
-0.93	0.69	0.10	20.90	-1.85	-6.07
-1.28	1.07	-0.21	20.13	-1.47	-6.07
-1.37	0.74	0.55	19.63	-1.06	-6.06
-1.03	0.27	0.29	19.33	-0.50	-6.21
-0.92	0.47	0.82	19.47	-0.20	-6.33
-0.50	0.10	0.25	19.61	-0.10	-6.39
-0.28	0.17	0.36	19.85	-0.12	-6.39
-0.43	0.47	0.21	20.08	-0.08	-6.39
-0.46	0.31	-0.10	20.30	-0.05	-6.32
-0.29	0.09	0.13	20.40	-0.04	-6.29
-0.09	0.16	0.16	20.96	-0.01	-6.19
0.08	0.12	0.24	21.30	-0.14	-6.11
-0.09	0.52	-0.54	21.50	-0.30	-6.08
0.07	-0.05	-0.19	21.71	-0.39	-5.93
-0.13	0.37	-0.23	22.04	-0.32	-5.72
-0.00	0.13	-0.01	22.31	-0.17	-5.53
-0.08	0.13	-0.05	22.42	-0.14	-5.49
0.06	-0.05	0.34	22.54	-0.16	-5.53
0.13	-0.26	0.21	22.74	-0.29	-5.56
0.09	-0.23	0.18	22.95	-0.32	-5.43
-0.03	0.24	-0.14	23.24	-0.31	-5.18
-0.04	0.20	-0.13	23.41	-0.35	-5.00
0.05	0.11	-0.05	23.43	-0.43	-5.04
0.16	-0.23	-0.09	23.56	-0.55	-5.15
0.11	-0.21	-0.05	23.81	-0.54	-5.16
-0.09	-0.20	0.05	24.04	-0.38	-5.04
-0.17	0.09	-0.18	24.12	-0.29	-4.93
-0.00	-0.11	0.21	24.17	-0.34	-4.85
0.06	-0.02	-0.06	24.33	-0.49	-4.79
-0.09	0.00	-0.11	24.53	-0.52	-4.57
-0.35	0.14	-0.30	24.80	-0.39	-4.25
-0.23	-0.06	-0.16	25.10	-0.16	-3.94
-0.15	-0.00	0.14	25.39	-0.04	-3.69
-0.23	-0.14	0.07	25.61	0.03	-3.55
-0.36	-0.53	-0.05	26.03	0.24	-3.23
-0.65	-0.52	-0.17	26.45	0.54	-2.81
