-0.68	-0.44	1.36	44.68	-5.00	8.00
-0.90	-0.75	0.96	44.58	-6.11	8.37
-0.98	-0.39	1.16	44.57	-6.97	8.70
-1.80	-0.95	1.32	44.52	-8.52	9.49
-0.41	0.18	0.92	44.34	-10.78	10.69
-0.68	-0.43	-0.09	43.61	-15.32	13.23
-0.68	-0.34	0.11	42.68	-19.42	15.34
-0.10	0.29	-0.65	41.91	-22.88	17.16
0.61	0.38	-1.11	41.24	-25.58	18.65
0.68	-0.17	-1.50	40.26	-29.07	20.51
0.92	0.18	-1.60	39.38	-32.22	22.11
0.68	0.63	-2.11	38.61	-34.91	23.63
0.61	-0.13	-1.95	37.75	-37.08	25.04
-0.15	-1.02	-1.07	37.02	-38.43	25.87
-0.11	-0.32	-1.36	35.94	-40.13	27.11
-0.16	0.05	-1.27	35.54	-40.68	27.72
0.28	0.22	-1.37	34.44	-41.77	29.11
-0.04	0.13	-1.62	33.86	-42.26	29.63
0.09	0.36	-1.81	33.45	-42.56	29.91
0.15	0.14	-1.64	33.17	-42.66	29.94
0.09	-0.12	-1.16	33.19	-42.43	29.54
0.01	-0.01	-0.92	33.44	-41.91	28.85
1.12	0.15	-1.39	33.99	-40.93	27.79
1.47	0.20	-2.60	34.70	-39.61	26.41
1.46	-0.04	-2.80	35.57	-37.75	24.51
0.54	-1.64	-2.10	36.35	-35.47	22.43
-1.53	-4.09	0.14	36.94	-32.79	20.33
-0.93	-2.78	1.02	37.62	-28.41	17.98
0.52	-0.03	-0.59	38.06	-25.47	17.39
-0.45	1.73	-3.49	38.68	-22.04	17.46
-0.72	1.66	-3.57	40.21	-16.80	17.01
-0.50	-0.01	-1.38	40.84	-13.83	16.07
-1.71	-3.69	1.55	41.07	-8.51	13.45
-1.42	-3.58	1.84	40.84	-4.32	11.28
-1.65	-3.12	1.91	40.82	-3.03	10.83
-1.16	-1.75	1.45	40.88	-0.57	10.39
-1.25	-0.93	1.16	40.86	3.22	10.83
-1.20	-1.01	0.88	40.50	6.31	11.78
-1.25	0.22	0.51	40.05	8.47	12.58
-1.65	0.34	0.41	38.23	13.46	14.69
-1.86	0.47	0.50	36.72	16.61	15.91
-1.55	0.55	0.21	35.61	18.80	16.83
